,element_id,coordinates,text,type,metadata
29500,33f1712408755225fd61b13546df8034,,or an unknown period of time,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29501,da72093219a1fb1d05955fefba02c80b,,"the project has deficiencies, defects, substantial damage, or deferred maintenance that",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29502,6fe2bd2c4da3da5457ea77f11d8d1fa5,,"is severe enough to affect the safety, soundness, structural integrity, or habitability of the",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29503,65c74c15a686187bb6bbf9958f494fc6,,o,UncategorizedText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29504,47ac1b630ef0216aab0a8e8eaa097080,,improvements,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29505,2c36d9b0c47cca1106d675ac7c0e514d,,"the improvements need substantial repairs and rehabilitation, including many major",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29506,65c74c15a686187bb6bbf9958f494fc6,,o,UncategorizedText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29507,3ee2f66e9ce5c36041be9090a95f4825,,components; or,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29508,d767994bbedbd42daaa4345e0fadafb3,,impedes the safe and sound functioning of one or more of the building’s major structural,UncategorizedText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29509,65c74c15a686187bb6bbf9958f494fc6,,o,UncategorizedText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29510,b2a0cd4a494dfde4e79c074307048e33,,"or mechanical elements, including but not limited to the foundation, roof, load bearing",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29511,da7ba132cd6fc9823c3cc89ada283a5a,,"structures, electrical system, HVAC, or plumbing",Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29512,dbde1e4e52654d8180184a2ed047e27e,,VI. Underwriting Guidelines 4 of 25 12/22/2022,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29513,b46a010f1b87b13e6b6f9a7671fca50a,,Return to Menu,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29514,e18502826f98aec1196fb14e3a9e5065,,NEW PAGE,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29515,30f0b1065961dcac952ff6da4bee0d8a,,Conventional Condominium Guidelines,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29516,d8ae54aa672be03574deb3c469a58231,,"Additionally, projects that have failed to obtain an acceptable certificate of occupancy or pass local",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29517,f76bea3c923225b9fa872ab7fb5f834c,,regulatory inspections or re certifications are not eligible,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29518,df04cc796ce840d697f8c9c1e4ca0d16,,These policies do not apply to routine maintenance or repairs that a homeowners’ association (HOA),NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29519,9bf337908666e5bf2f1bf453947f87fa,,"undertakes to maintain or preserve the integrity and condition of its property. Also, if damage or",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29520,0318351e35d778f0a882d4570b388d22,,deferred maintenance is isolated to one or a few units and does not affect the overall safety,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29521,adde447017c4cfc24969f4be26eef429,,"soundness, structural integrity, or habitability of the improvements then these project eligibility",Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29522,9f504d835e8c36ee33c3bf610be6a881,,requirements do not apply. Examples of this scenario include water damage to a unit due to a leaky,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29523,45afd5967c4e894e6b4e5b675b990eae,,"pipe that is isolated or damage from a small fire impacting the interior of a specific unit. However, if the",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29524,c8470496cc76dfa5bc23dffe22c57e9b,,"subject property unit is affected, our standard requirements for property condition apply",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29525,b99404cfe956f74f4947950412976da4,,SPECIAL ASSESSMENTS,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29526,083a88ad44c5eae4b73a1076865d9ac1,,"Any current or planned special assessment, even if paid in full for the subject unit, must be reviewed to",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29527,5ff74f95bdb8b98c9dbfcf7037d6a63a,,determine acceptability. Documentation must be retained in the loan file with the following,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29528,4ae8ec8f271061464097e6de8f921fc8,,the reason for the special assessment,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29529,922ac12c0e7898a65fafd0de6bccaaff,,the total amount assessed and repayment terms,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29530,d55bdccce5fd8878da29d29e590c0004,,"documentation to support no negative impact to the financial stability, viability, condition, and",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29531,5a248740f79cb1bcb4c7e5f30bff4da9,,marketability of the project; and,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29532,0c441d7c038de163add1531e42fab94f,,borrower qualification with any outstanding special assessment payment,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29533,dde974ee7bcf77c7f34d999a75123b27,,Obtain the financial documents necessary to confirm the association has the ability to fund any repairs,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29534,3bad2e7090bc2af29295084bec9135a6,,"If the special assessment is related to safety, soundness, structural integrity, or habitability, all related",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29535,6acb2dacba1cd6e58818c10f3a763309,,"repairs must be fully completed or the project is not eligible. Additionally, if unable to determine that",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29536,755d83a7369d46bbeaf8dffa2aa7b509,,"there is no adverse impact, the project is ineligible",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29537,ba9e10b45d269b8aab26f956590cb489,,CONDO PROJECT MANAGER “UNAVAILABLE” STATUS,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29538,9500a504091f8851fb90eb07ddf567dc,,"Loans secured by units in any project with a CPM status of “Unavailable” are ineligible, regardless of",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29539,80e7e986b756a389b2a61d21e4ca6484,,the project review process used,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29540,4bcbeef42fe0d2be2cf3c07567993f2b,,RESERVE REQUIREMENTS,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29541,a298fed29a449c8da99a77cd030d27b7,,A reserve study in lieu of the condo project meeting our 10% budget reserve requirement is not eligible,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29542,fad771caefe12ecf8801551454f35503,,Reserve studies are an important tool to help HOAs plan for future needs. It is best practice for HOAs,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29543,827d3fe7566f25932ed331ac33fb0d97,,"to obtain a reserve study, keep it updated, and follow its recommendations for reserves and",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29544,a54bf204d4bbf053c6a70362bce0d913,,"maintenance schedules. However, projects that budget less than 10% of the HOA’s assessment",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29545,3cf1c51767d9c3d8cd655355bc07abc6,,income may be at increased risk for significant deferred maintenance and special assessments,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29546,aa60bed1280a8a54594697c339355820,,Lenders may submit exception requests to us through the Project Eligibility Review Service (PERS),NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29547,a40682a158b8fe4b481799f2e8eec35e,,process for established projects that do not meet our minimal reserve requirements but that have a,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29548,d9845324df5a913f6846847ee29bd6b2,,reserve study demonstrating sufficient reserves. We will not consider such requests for new projects at,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29549,164c79279fcf9823ebc0abfef4e3af85,,this time,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29550,0c2f3fdfffb1bc415b38d96d6d6533ca,,BEST PRACTICES AND REMINDERS,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29551,2bb600d9c5e95032d0b55c9bc069dfbe,,"In the event documentation is obtained (e.g. project questionnaire, appraisal, insurance, etc.) indicating",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29552,dc5c2f1620ee23132ba5bab260fd6e0d,,"deferred maintenance or other conditions that impact the safety, soundness, structural integrity, or",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29553,7d9f36f24765c65dbd1df84062087f79,,"habitability, Flagstar a may request any of the following in adherence with Fannie Mae’s best practices",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29554,2eea0b87a2aa3f98915cf827d7b79bc8,,Six months of the project’s HOA meeting minutes review for references to items such as,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29555,5d399130bfd47d3bb72b4cb780ca14e4,,"improvements, renovations, inadequate reserve funding, budget deficits, and negative cash",Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29556,2e9ecdb7a13c77adcdec6475d9045a8a,,flows,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29557,ee5e60e74ceda9259cca1f41e0558086,,VI. Underwriting Guidelines 5 of 25 12/22/2022,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29558,b46a010f1b87b13e6b6f9a7671fca50a,,Return to Menu,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29559,e18502826f98aec1196fb14e3a9e5065,,NEW PAGE,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29560,30f0b1065961dcac952ff6da4bee0d8a,,Conventional Condominium Guidelines,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29561,9f6663cd7f7fa7829911b77c7a0d5b09,,"Any available inspection, engineering, or other certification reports completed within the past",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29562,c2f8acc295e521c4624791df145750ef,,five years to identify deferred maintenance that may need to be addressed,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29563,9355aee0ac19f9c9896470bf511dad57,,"Regardless of review type, projects must comply with all policies described Ineligible Projects",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29564,3b8688bd276b29983e5b18cfd2a07fd1,,including when completing a Limited Review or an appraisal waiver is used,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29565,31d62462eea194ff192c244af4332fbe,,"As a reminder, appraisers must document special assessments or deferred maintenance that may",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29566,1809920381babb68e330cf1949d56774,,"impact the safety, soundness, structural integrity, or habitability of the unit or the overall project and its",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29567,3cf12ad03231cb64ddb500f691fb3d39,,amenities,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29568,66dfa59ca2534674e6d946ea049dc778,,"Regardless of review type, projects must comply with all policies described in Ineligible Projects",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29569,3b8688bd276b29983e5b18cfd2a07fd1,,including when completing a Limited Review or an appraisal waiver is used,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29570,104c16061994dd84ec30d4367633e9bf,,Using an appraisal waiver does not exempt the lender from completing the required project,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29571,c6c14fff7defab94d393d13bb7b7ada6,,review,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29572,6554fd295625ae0ae9ee2874ad83dc16,,FREDDIE MAC TEMPORARY REQUIREMENTS,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29573,785e4ecc65263dfd1014df2c3f0d9f4d,,"The following requirements apply to all condo projects with five or more attached units, regardless of the",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29574,ef2567b41cdaf1348706198a53e1ad3a,,"project review type, and will remain in effect until further notice",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29575,8afaea4e51e9767c843903e9b1ee6358,,PROJECTS IN NEED OF CRITICAL REPAIRS,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29576,a755038969fb57c1d1dd3bc5930246bc,,"Loans secured by units in condo projects in need of critical repairs, as defined below, are not eligible",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29577,92d5bac05696dc35042d7464723f5120,,Acceptable sources of documentation to determine if a project needs critical repairs may include but,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29578,f9b6e7c28f0fe87e1ba643af96a3bda8,,are not limited to,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29579,f9765654bee2f20c5597e88f20d29613,,Homeowners association (HOA),ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29580,1bf21fd4f935a680b7116d99c17cbca1,,Engineer's reports,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29581,a6baaf84e3697ca69411cf43bfa4b8d8,,Reserve studies,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29582,4249098757dd89bbaaad6e9895191bd3,,"List of necessary repairs provided by the HOA or management company, and",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29583,aa18bdf6ea4f3e30b6d1d8a4606f592e,,Other substantially similar documentation,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29584,c28a9959d1c013741fd97d3182d7cace,,"Violations of State or local law, ordinance or code, including failure by the HOA to schedule an",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29585,2621dc2d6c3683ebab713463623e4e1c,,inspection required by the applicable jurisdiction and any directive from a regulatory authority or,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29586,a9aff258e49ff343ae2442e91065fbc4,,inspection agency to make Critical Repairs,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29587,291af2e8c16fbfc2e949ea282a759ca1,,Projects in need of critical repairs remain ineligible until the required repairs and/or inspection report,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29588,747e03ddf14f6ee30b30ccd03de0b8aa,,have been completed and documented. An engineer's report or substantially similar document must be,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29589,5dedafa8a5f227fc9e9ac563c18089a4,,"reviewed to determine that the repairs resolved the building's safety, soundness, structural integrity, or",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29590,3cb5075532c7319221bd6ccd24ae9be1,,habitability concerns,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29591,8151c7e435007c07668a9ae6bb9506d2,,These temporary requirements do not apply to,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29592,9cc880d7244613407a78b2f1ff2be58d,,"Routine Repairs and Maintenance, and",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29593,b243bc4ce46c39d10410c11814f9580f,,"Damage or deferred maintenance to one or a few units in the project, provided that there is no",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29594,1acf651d6c9256d83a0d780592b18a73,,"impact to the overall safety, soundness, structural integrity, or habitability of the improvements",UncategorizedText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29595,b99404cfe956f74f4947950412976da4,,SPECIAL ASSESSMENTS,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29596,7a718aca7f4684e46cf5c724d272b3bd,,"Any current special assessment, even if paid in full for the subject unit, must be reviewed to determine",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29597,b9bdc3b3d0dca881820e255464532dae,,acceptability. Borrowers must qualify with any outstanding special assessment with more than 10,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29598,5aa93a72f467bd21751ae94e8352b719,,monthly payment remaining,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29599,a5db9883783e29f57123d5e31202a807,,The assessment must be reviewed to determine the following,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29600,bcf475e1b7eb0f6e6d6c1de48ca09ba4,,VI. Underwriting Guidelines 6 of 25 12/22/2022,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29601,b46a010f1b87b13e6b6f9a7671fca50a,,Return to Menu,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29602,e18502826f98aec1196fb14e3a9e5065,,NEW PAGE,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29603,30f0b1065961dcac952ff6da4bee0d8a,,Conventional Condominium Guidelines,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29604,18b2c2080ef53813630f183916ea0e89,,The reason for the special assessment,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29605,62b5ba0f78482768196397f4d2bb2e48,,The total amount assessed,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29606,f4cd2c7f01a88428242986bd598d6904,,"For current special assessments, the total amount is an appropriate allocation or, for planned",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29607,dab143fc9bd2a37e85b1adf949d70929,,"special assessments, there is adequate cash flow to fund the reason for the special",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29608,1d2e5c8c38dacf19e864a85819e5f8fb,,"assessment, and",Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29609,fa3ddf7c0277f6a08533eb161435fbbd,,"For current special assessments, the amount budgeted to be collected year to date has been",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29610,8ff79c0b90366225120a836324d29ff7,,collected,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29611,c4383b5d5480640ce4174e80149e216b,,To determine that the amount budgeted to be collected year to date (YTD) has been collected,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29612,a9a841c3cea0bdb2be276f3e9daacd09,,The Seller must review an income statement or a substantially similar document which has YTD,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29613,6322869b5242406709f7762f39efc4c2,,budgeted and actual amounts for the special assessment,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29614,823936f6fe95bcb2e5d7e96da81399e7,,"The document should be dated within 90 days of the project review date, and",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29615,ec4dba9da765a6b2eec15566a71a484c,,Any shortfall between the budgeted and actual YTD amounts for the special assessment must,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29616,0104298d246aef5bf4f37ce4b29cbadd,,not be more than 5%,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29617,2577a91fc14e045853e99ea8a521e192,,Calculation: 1 (actual YTD amount collected / budgeted YTD amount) ≤ .05,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29618,938be82aa76ab69b56cf21cd3e94230b,,"If the special assessment is related to a critical repair, all related repairs must be completed or the",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29619,19f6c4f34b3a4a7be19bbbb51121ff5b,,project is not eligible,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29620,85561849257d23aab295d1bd4825d4d7,,FREDDIE MAC KEY TERMS,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29621,1ffb9d6e159a74ddf323919dbec4ece8,,Term Definition,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29622,a0c136a45cd67037dfa1d4c17f0053b1,,"Repairs and replacements that significantly impact the safety, soundness, structural",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29623,ec5a4ec5f50e8909afaec73dd2e0fd63,,"integrity or habitability of the project's building(s) and/or that impact unit values, financial",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29624,878a253306b8cd48c785bfb8ba6dc09d,,viability or marketability of the project. These repairs and replacements include,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29625,f6a627775cc42f10bd068d028cb8400f,,All life safety hazards,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29626,427dd2969bd140bec3c1bcc7983da982,,Critical,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29627,2e6ff138bdf254caefe4ffd51dbcb8ca,,"Repairs • Violations of any federal, State or local law, ordinance or code relating to zoning",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29628,c499ec6f907910db0fdfb91e08ec0a50,,"subdivision and use, building, housing accessibility, health matters or fire safety",Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29629,109320b49268b4ced6d685e2d49ca3c6,,Material Deficiencies,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29630,6513f303e2f804ead83b09d0dd2a07aa,,Significant Deferred Maintenance,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29631,a39dbb7606bb24d0e941728d50ffe618,,Unresolved problems that cannot reasonably be addressed by normal operation or routine,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29632,f28e83f4f2e630b9a21ba2ae6c4eda56,,maintenance and which include,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29633,a24f020072f9fbf83a5f5f0be6ff7f04,,"Deficiencies which, if left uncorrected, have the potential to result in or contribute to",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29634,ac179d40a1828ca368c78f25dd595f5b,,critical element or system failure within one year,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29635,9d0c5f3997634a1a2d4de3e886b2fe18,,Material • Deficiencies that will likely result in a significant escalation of remedial cost related to,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29636,4b94826d8aec3898083fd42f228c2d31,,"Deficiencies any material building components that are approaching, have reached or exceeded",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29637,9e552a53551e937522ee874b99cd06e7,,their typical expected useful life or whose remaining useful life should not be relied,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29638,9765c8a5044a11ac33d5c1f3025c59da,,"upon in view of actual or effective age, abuse, excessive wear and tear, poor",UncategorizedText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29639,5793bce90a2795c625611d077e35c910,,maintenance and exposure to the elements,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29640,f8e65f76768d6ab570e67096b4bda3b1,,"Any mold, water intrusions or potentially damaging leaks to the project's building(s)",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29641,4c7de3563f6fdf9e58b4466c25de12e5,,"The postponement of normal maintenance, which cannot reasonably be resolved by normal",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29642,fcac8b39bd827a71b66417cac57cedf1,,operations or routine maintenance and which may result in any of the following,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
29643,11335e48284a96ac5cf55914fe8aaa33,,Significant • Advanced physical deterioration,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWCondo.txt'}
